source_dataset,image_path,source_label,canonical_label,split_role,include_in_known_training,notes,split,true_label,pred_label,pred_index,confidence,max_logit,energy,prob_cardboard,prob_glass,prob_metal,prob_paper,prob_plastic,mahalanobis_min_distance,mahalanobis_knownness,mahalanobis_nearest_class
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_202.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_val,cardboard,cardboard,0,0.8941468596458435,4.308420658111572,-4.4203057289123535,0.8941468596458435,0.00393455196171999,2.5910414478858e-05,0.095582015812397,0.0063106403686106205,948.1650390625,-948.1650390625,cardboard
trashbox,ml/data/raw/trashbox/glass/glass 1211.jpg,glass,glass,known,true,Known 5-class label,known_val,glass,glass,1,1.0,20.02358055114746,-20.02358055114746,4.054220338351594e-13,1.0,6.724358483228832e-12,9.327930002847248e-15,4.803560882393754e-10,1956.4224853515625,-1956.4224853515625,glass
garbage_v2,ml/data/raw/garbage_v2/metal/metal_891.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,metal,2,0.9945136308670044,9.328705787658691,-9.334207534790039,1.2369667956591002e-07,0.005477467086166143,0.9945136308670044,3.734839140179247e-07,8.381142833968624e-06,1098.96533203125,-1098.96533203125,metal
realwaste,ml/data/raw/realwaste/Paper/Paper_82.jpg,paper,paper,known,true,Known 5-class label if present,known_val,paper,paper,3,1.0,15.304722785949707,-15.304722785949707,4.931930419616037e-10,1.3868846071574126e-09,1.4514071722260269e-08,1.0,1.410423999814725e-09,1305.6474609375,-1305.6474609375,paper
trashbox,ml/data/raw/trashbox/metal/metal 1690.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,metal,2,0.9999746084213257,11.515365600585938,-11.51539134979248,9.444732995689264e-09,1.1494722457427997e-05,0.9999746084213257,3.419613747723815e-08,1.3847560694557615e-05,752.668212890625,-752.668212890625,metal
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1383.jpg,plastic,plastic,known,true,Known 5-class label,known_val,plastic,plastic,4,0.9999772310256958,9.918903350830078,-9.918926239013672,1.5377256659121485e-06,1.3922465768700931e-05,7.011259185674135e-06,3.0164380859787343e-07,0.9999772310256958,1140.2047119140625,-1140.2047119140625,plastic
trashbox,ml/data/raw/trashbox/paper/paper 323.jpg,paper,paper,known,true,Known 5-class label,known_val,paper,paper,3,0.7362029552459717,2.381643533706665,-2.6878929138183594,0.04295824095606804,0.010360751301050186,0.16798585653305054,0.7362029552459717,0.04249215126037598,524.888916015625,-524.888916015625,paper
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_409.jpg,plastic,plastic,known,true,Known 5-class label,known_val,plastic,plastic,4,0.999992847442627,13.423236846923828,-13.423243522644043,2.3878535260202227e-10,6.244701644675388e-09,1.969455265538045e-09,7.169100626924774e-06,0.999992847442627,2093.37353515625,-2093.37353515625,plastic
trashbox,ml/data/raw/trashbox/glass/glass 2295.jpg,glass,glass,known,true,Known 5-class label,known_val,glass,metal,2,0.9963216781616211,9.251712799072266,-9.25539779663086,1.860791343233359e-08,0.0032334630377590656,0.9963216781616211,9.26683583202248e-08,0.0004447124956641346,2152.4638671875,-2152.4638671875,metal
garbage_v2,ml/data/raw/garbage_v2/glass/glass_653.jpg,glass,glass,known,true,Known 5-class label,known_val,glass,glass,1,0.9999978542327881,12.967191696166992,-12.967193603515625,1.3355889727506565e-09,0.9999978542327881,1.060647377926216e-06,3.890317845645086e-09,1.0311252935935045e-06,1109.6187744140625,-1109.6187744140625,glass
trashbox,ml/data/raw/trashbox/metal/metal 1970.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,metal,2,1.0,19.138418197631836,-19.138418197631836,2.150062246297768e-12,2.827969802776664e-10,1.0,2.693573174835512e-13,4.325706459695766e-10,1682.712646484375,-1682.712646484375,metal
trashbox,ml/data/raw/trashbox/metal/metal 2226.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,metal,2,0.9999876022338867,12.614229202270508,-12.614241600036621,1.6019972903791313e-08,5.416498538579617e-07,0.9999876022338867,5.432460037368969e-10,1.1830546100100037e-05,1162.2447509765625,-1162.2447509765625,metal
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_166.jpg,cardboard,cardboard,known,true,Known 5-class label,known_val,cardboard,cardboard,0,0.9999985694885254,14.60170841217041,-14.601709365844727,0.9999985694885254,2.1655703896783507e-09,6.27928820051693e-10,1.45587887345755e-06,6.664213625384718e-11,1161.281494140625,-1161.281494140625,cardboard
realwaste,ml/data/raw/realwaste/Plastic/Plastic_663.jpg,plastic,plastic,known,true,Known 5-class label if present,known_val,plastic,plastic,4,0.9999654293060303,10.41364860534668,-10.41368293762207,3.952262431994313e-06,3.0066581530263647e-05,5.067374218015175e-07,6.9397835034124e-08,0.9999654293060303,880.2005615234375,-880.2005615234375,plastic
garbage_v2,ml/data/raw/garbage_v2/metal/metal_117.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,metal,2,0.9999997615814209,16.5965576171875,-16.5965576171875,3.920622073522173e-12,1.86272552937794e-09,0.9999997615814209,5.1093924230416476e-11,2.870916375741217e-07,1079.3463134765625,-1079.3463134765625,metal
garbage_v2,ml/data/raw/garbage_v2/paper/paper_789.jpg,paper,paper,known,true,Known 5-class label,known_val,paper,cardboard,0,0.9999810457229614,14.140833854675293,-14.140852928161621,0.9999810457229614,8.533310946745587e-09,5.394633073585453e-10,1.8972041289089248e-05,7.021026988962564e-12,1942.6907958984375,-1942.6907958984375,cardboard
trashbox,ml/data/raw/trashbox/glass/glass 2049.jpg,glass,glass,known,true,Known 5-class label,known_val,glass,glass,1,0.9999706745147705,10.951268196105957,-10.951297760009766,7.965076065374888e-08,0.9999706745147705,2.68589587903989e-06,2.1372143166331625e-08,2.6465897462912835e-05,1979.78515625,-1979.78515625,glass
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_653.jpg,cardboard,cardboard,known,true,Known 5-class label,known_val,cardboard,cardboard,0,0.9999079704284668,8.746031761169434,-8.746123313903809,0.9999079704284668,1.2854587112087756e-05,1.1993075531790964e-05,6.482715980382636e-05,2.260843530166312e-06,459.0934143066406,-459.0934143066406,cardboard
trashbox,ml/data/raw/trashbox/metal/metal 847.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,metal,2,0.9999734163284302,10.721059799194336,-10.721086502075195,5.315038151820772e-07,1.5296686228793988e-07,0.9999734163284302,2.3936157958814874e-05,1.8656730844668346e-06,899.68359375,-899.68359375,metal
trashbox,ml/data/raw/trashbox/cardboard/cardboard 1837.jpg,cardboard,cardboard,known,true,Known 5-class label,known_val,cardboard,cardboard,0,0.9999984502792358,11.982240676879883,-11.982242584228516,0.9999984502792358,5.770394864157424e-07,5.131355340637356e-09,7.797016223776154e-07,1.2347288702585502e-07,1845.563232421875,-1845.563232421875,cardboard
realwaste,ml/data/raw/realwaste/Paper/Paper_161.jpg,paper,paper,known,true,Known 5-class label if present,known_val,paper,cardboard,0,0.8790398836135864,5.1279778480529785,-5.256902694702148,0.8790398836135864,0.00028284324798732996,0.0003372844948899001,0.12017299234867096,0.00016704837616998702,544.650146484375,-544.650146484375,paper
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1087.jpg,cardboard,cardboard,known,true,Known 5-class label,known_val,cardboard,cardboard,0,0.9913796186447144,8.366971969604492,-8.375629425048828,0.9913796186447144,2.7672041369442013e-07,3.405547613510862e-05,0.008584626019001007,1.4862695252304547e-06,877.4451904296875,-877.4451904296875,cardboard
garbage_v2,ml/data/raw/garbage_v2/glass/glass_283.jpg,glass,glass,known,true,Known 5-class label,known_val,glass,glass,1,0.9999997615814209,13.629849433898926,-13.629849433898926,5.16059444066741e-08,0.9999997615814209,2.434132113648957e-07,7.894696008037272e-10,2.67282160848481e-08,1500.4654541015625,-1500.4654541015625,glass
trashbox,ml/data/raw/trashbox/glass/glass 1307.jpg,glass,glass,known,true,Known 5-class label,known_val,glass,glass,1,0.9999978542327881,14.283530235290527,-14.28353214263916,1.9596617384376458e-10,0.9999978542327881,2.0378038243507035e-06,6.308703559554374e-11,6.850473965869242e-08,1916.545166015625,-1916.545166015625,glass
realwaste,ml/data/raw/realwaste/Plastic/Plastic_24.jpg,plastic,plastic,known,true,Known 5-class label if present,known_val,plastic,plastic,4,0.9952636957168579,7.356754779815674,-7.361502170562744,0.00011823466775240377,6.582240530406125e-06,0.004610462114214897,1.0632350040395977e-06,0.9952636957168579,2097.425537109375,-2097.425537109375,plastic
trashnet,ml/data/raw/trashnet/paper/paper36.jpg,paper,paper,known,true,Known 5-class label,known_val,paper,paper,3,1.0,14.771658897399902,-14.771658897399902,1.4290406635808495e-09,1.9307694998360603e-08,5.958119775328896e-09,1.0,2.2745196837092863e-09,1435.89453125,-1435.89453125,paper
trashbox,ml/data/raw/trashbox/plastic/plastic 2021.jpg,plastic,plastic,known,true,Known 5-class label,known_val,plastic,plastic,4,0.9972304701805115,8.190447807312012,-8.193221092224121,2.6441543354849273e-07,6.316953658824787e-05,6.329457846732112e-06,0.0026997742243111134,0.9972304701805115,1037.107421875,-1037.107421875,plastic
trashbox,ml/data/raw/trashbox/metal/metal 971.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,metal,2,0.9999891519546509,11.62105655670166,-11.62106704711914,1.3946531929320827e-08,9.911776032822672e-06,0.9999891519546509,7.034117288640118e-07,2.5798811975619174e-07,1328.26611328125,-1328.26611328125,metal
trashbox,ml/data/raw/trashbox/cardboard/cardboard 605.jpg,cardboard,cardboard,known,true,Known 5-class label,known_val,cardboard,cardboard,0,0.9496880769729614,3.754911184310913,-3.806532859802246,0.9496880769729614,0.0023616731632500887,0.003360103815793991,0.0388164147734642,0.005773700308054686,958.8904418945312,-958.8904418945312,cardboard
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_19.jpg,cardboard,cardboard,known,true,Known 5-class label,known_val,cardboard,cardboard,0,0.999944806098938,10.10768985748291,-10.107745170593262,0.999944806098938,4.2603289784892695e-08,3.980658220825717e-07,3.95802162529435e-05,1.5274514225893654e-05,1206.016357421875,-1206.016357421875,cardboard
trashnet,ml/data/raw/trashnet/glass/glass70.jpg,glass,glass,known,true,Known 5-class label,known_val,glass,glass,1,1.0,14.465476989746094,-14.465476989746094,8.215123026289461e-10,1.0,2.9480391461333966e-08,2.7625404186437663e-09,2.123866948977593e-08,1286.8214111328125,-1286.8214111328125,glass
trashbox,ml/data/raw/trashbox/cardboard/cardboard 612.jpg,cardboard,cardboard,known,true,Known 5-class label,known_val,cardboard,cardboard,0,0.8057695627212524,3.260524272918701,-3.4764816761016846,0.8057695627212524,0.004397936165332794,0.008440487086772919,0.17427098751068115,0.0071210130117833614,718.34521484375,-718.34521484375,cardboard
trashbox,ml/data/raw/trashbox/metal/metal 2247.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,metal,2,0.5232250690460205,4.4239821434021,-5.071725845336914,2.1231362552498467e-05,0.0011704739881679416,0.5232250690460205,0.0007689380436204374,0.4748143255710602,2491.775146484375,-2491.775146484375,metal
garbage_v2,ml/data/raw/garbage_v2/paper/paper_7.jpg,paper,paper,known,true,Known 5-class label,known_val,paper,paper,3,0.9803916215896606,9.050777435302734,-9.07058048248291,0.019601454958319664,5.703597238948532e-08,6.595310878765304e-06,0.9803916215896606,2.2471760985354194e-07,1446.24853515625,-1446.24853515625,paper
garbage_v2,ml/data/raw/garbage_v2/glass/glass_587.jpg,glass,glass,known,true,Known 5-class label,known_val,glass,glass,1,0.9035102128982544,4.568819046020508,-4.670287132263184,3.856036983052036e-06,0.9035102128982544,0.0037422284949570894,0.02179841697216034,0.07094521075487137,1587.8634033203125,-1587.8634033203125,glass
trashbox,ml/data/raw/trashbox/paper/paper 885.jpg,paper,paper,known,true,Known 5-class label,known_val,paper,metal,2,0.991897702217102,6.045661926269531,-6.053797245025635,2.551955549279228e-05,0.005585115402936935,0.991897702217102,0.0019760571885854006,0.0005154861137270927,398.1805419921875,-398.1805419921875,metal
trashbox,ml/data/raw/trashbox/glass/glass 1710.jpg,glass,glass,known,true,Known 5-class label,known_val,glass,glass,1,1.0,16.93314552307129,-16.93314552307129,9.106360110422429e-11,1.0,1.4181761320841701e-10,2.4510684280831807e-12,3.3288564793565456e-08,1896.047119140625,-1896.047119140625,glass
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_835.jpg,cardboard,cardboard,known,true,Known 5-class label,known_val,cardboard,cardboard,0,0.9960152506828308,8.257655143737793,-8.261648178100586,0.9960152506828308,2.121309080393985e-06,7.761498636682518e-06,0.003967347554862499,7.474460289813578e-06,1055.861572265625,-1055.861572265625,cardboard
realwaste,ml/data/raw/realwaste/Plastic/Plastic_299.jpg,plastic,plastic,known,true,Known 5-class label if present,known_val,plastic,plastic,4,1.0,15.074169158935547,-15.074169158935547,1.6361766386197019e-09,4.4216390548967865e-09,1.4170465911789165e-09,2.12967465884617e-09,1.0,1559.2425537109375,-1559.2425537109375,plastic
garbage_v2,ml/data/raw/garbage_v2/paper/paper_1129.jpg,paper,paper,known,true,Known 5-class label,known_val,paper,paper,3,0.9998961687088013,9.871334075927734,-9.871438026428223,4.23317396780476e-06,1.8281731399838463e-06,9.737990330904722e-05,0.9998961687088013,3.518038340644125e-07,683.2230224609375,-683.2230224609375,paper
realwaste,ml/data/raw/realwaste/Glass/Glass_308.jpg,glass,glass,known,true,Known 5-class label if present,known_val,glass,glass,1,0.9999998807907104,13.690373420715332,-13.690373420715332,2.064932047574075e-08,0.9999998807907104,8.54626307500439e-08,4.58871127761995e-08,4.850459478511482e-10,1547.6551513671875,-1547.6551513671875,glass
trashnet,ml/data/raw/trashnet/plastic/plastic392.jpg,plastic,plastic,known,true,Known 5-class label,known_val,plastic,plastic,4,0.9944074153900146,8.977330207824707,-8.982938766479492,4.679563687659538e-07,0.005583900026977062,7.949922292027622e-06,2.701827668261103e-07,0.9944074153900146,918.8548583984375,-918.8548583984375,plastic
trashbox,ml/data/raw/trashbox/paper/paper 1149.jpg,paper,paper,known,true,Known 5-class label,known_val,paper,paper,3,0.9998903274536133,9.151308059692383,-9.15141773223877,1.2623611837625504e-05,3.178779195422976e-07,1.8322301912121475e-05,0.9998903274536133,7.846402149880305e-05,761.76611328125,-761.76611328125,paper
trashbox,ml/data/raw/trashbox/plastic/plastic 1085.jpg,plastic,plastic,known,true,Known 5-class label,known_val,plastic,plastic,4,0.9999986886978149,13.619647979736328,-13.619648933410645,1.2853085262776176e-10,8.09368657428422e-07,4.801689215128135e-07,2.4388975283784475e-09,0.9999986886978149,1858.1949462890625,-1858.1949462890625,plastic
trashbox,ml/data/raw/trashbox/plastic/plastic 351.jpg,plastic,plastic,known,true,Known 5-class label,known_val,plastic,plastic,4,0.9998605251312256,8.083475112915039,-8.083614349365234,2.3929895178298466e-05,3.4923144994536415e-05,1.0774893780762795e-05,6.982773629715666e-05,0.9998605251312256,1103.9884033203125,-1103.9884033203125,plastic
garbage_v2,ml/data/raw/garbage_v2/paper/paper_447.jpg,paper,paper,known,true,Known 5-class label,known_val,paper,paper,3,0.999994158744812,11.436246871948242,-11.43625259399414,1.819585463636031e-06,2.120857711673807e-09,2.7788607894763118e-06,0.999994158744812,1.1355843980709324e-06,1365.8531494140625,-1365.8531494140625,paper
trashbox,ml/data/raw/trashbox/plastic/plastic 894.jpg,plastic,plastic,known,true,Known 5-class label,known_val,plastic,plastic,4,0.6535589098930359,3.266649007797241,-3.691971778869629,0.016538230702280998,0.003951083403080702,0.00030989942024461925,0.325641930103302,0.6535589098930359,710.7111206054688,-710.7111206054688,plastic
trashbox,ml/data/raw/trashbox/cardboard/cardboard 546.jpg,cardboard,cardboard,known,true,Known 5-class label,known_val,cardboard,cardboard,0,0.9999990463256836,12.173967361450195,-12.173968315124512,0.9999990463256836,2.834931223105741e-08,4.798174746412087e-09,9.662257838272126e-08,8.24479570837866e-07,2271.498046875,-2271.498046875,cardboard
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_471.jpg,plastic,plastic,known,true,Known 5-class label,known_val,plastic,plastic,4,0.9999998807907104,16.524871826171875,-16.524871826171875,4.188816828121222e-12,8.261054951219649e-09,8.713775656588041e-08,9.07855474824304e-12,0.9999998807907104,1113.200439453125,-1113.200439453125,plastic
trashbox,ml/data/raw/trashbox/plastic/plastic 1803.jpg,plastic,plastic,known,true,Known 5-class label,known_val,plastic,plastic,4,0.9945819973945618,9.01041316986084,-9.015846252441406,4.6286547217277985e-07,8.669032922625775e-07,0.005415963940322399,7.36344759388885e-07,0.9945819973945618,977.3922729492188,-977.3922729492188,plastic
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_32.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_val,cardboard,cardboard,0,0.9991195797920227,9.580060958862305,-9.580942153930664,0.9991195797920227,4.4892782824490496e-08,1.2741925274895038e-06,0.00087696872651577,2.116659288731171e-06,1672.7548828125,-1672.7548828125,cardboard
garbage_v2,ml/data/raw/garbage_v2/metal/metal_349.jpg,metal,metal,known,true,Known 5-class label,known_val,metal,metal,2,0.9999821186065674,12.203422546386719,-12.20344066619873,6.129131646659403e-10,8.168976819433738e-06,0.9999821186065674,6.119813100724514e-09,9.709527148515917e-06,2478.930419921875,-2478.930419921875,metal
