source_dataset,image_path,source_label,canonical_label,split_role,include_in_known_training,notes
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_300.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_301.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_302.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_303.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_304.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_305.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_306.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_307.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_308.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_309.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_31.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_310.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_311.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_312.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_313.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_314.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_315.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_316.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_317.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_318.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_319.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_32.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_320.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_321.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_322.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_323.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_324.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_325.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_326.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_327.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_328.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_329.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_33.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_330.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_331.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_332.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_333.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_334.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_335.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_336.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_337.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_338.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_339.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_34.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_340.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_341.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_342.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_343.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_344.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_345.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_346.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_347.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_348.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_349.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_35.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_350.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_351.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_352.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_353.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_354.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_355.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_356.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_357.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_358.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_359.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_36.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_360.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_361.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_362.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_363.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_364.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_365.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_366.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_367.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_368.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_369.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_37.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_370.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_371.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_372.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_373.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_374.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_375.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_376.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_377.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_378.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_379.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_38.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_380.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_381.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_382.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only
